model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,18,0.02969659440677171,98.61730597680642,8844,8968
global,global_in_41_trigger,,18,4.921909282082005,3.847011596788582,345,8968
global,global_in_73_trigger,,18,4.2462956694808,6.6904549509366635,600,8968
global,global_in_51_trigger,,18,1.070683180435123,48.82917038358608,4379,8968
global,global_in_74_trigger,,18,0.1043560648857085,95.14942016057091,8533,8968
global,combine,,19,0.07671621857444344,96.48751115075825,8653,8968
global,global_in_41_trigger,,19,5.257922559205599,2.107493309545049,189,8968
global,global_in_73_trigger,,19,4.633885473358536,3.557091882247993,319,8968
global,global_in_51_trigger,,19,1.4883788914472051,35.20294380017841,3157,8968
global,global_in_74_trigger,,19,0.19881339137916795,92.39518287243533,8286,8968
73,73_trigger,,20,7.2312947046958795,0.1672613737734166,15,8968
global,combine,,20,0.10849167580579645,95.28322925958965,8545,8968
global,global_in_41_trigger,,20,5.404923334385432,1.5722569134701159,141,8968
global,global_in_73_trigger,,20,4.809424801876671,2.743086529884032,246,8968
global,global_in_51_trigger,,20,1.7228013797065809,29.404549509366635,2637,8968
global,global_in_74_trigger,,20,0.2561428606988701,90.72256913470116,8136,8968
74,74_trigger,,21,0.6936538636843931,81.85771632471008,7341,8968
global,combine,,21,0.14423078803360515,94.30196253345228,8457,8968
global,global_in_41_trigger,,21,5.476652870637619,1.4272970561998217,128,8968
global,global_in_73_trigger,,21,4.9011364795606545,2.41971454058876,217,8968
global,global_in_51_trigger,,21,1.9018529586553787,25.323371989295275,2271,8968
global,global_in_74_trigger,,21,0.3109790955563836,89.18376449598573,7998,8968
global,combine,,22,0.1840330700088462,93.10883140053524,8350,8968
global,global_in_41_trigger,,22,5.656687876457194,1.1150758251561106,100,8968
global,global_in_73_trigger,,22,5.106567818388994,1.8064228367528992,162,8968
global,global_in_51_trigger,,22,2.1750398654155068,20.439339875111507,1833,8968
global,global_in_74_trigger,,22,0.38083659167369094,87.042818911686,7806,8968
73,73_trigger,,23,8.298920234966022,0.10035682426404996,9,8968
global,combine,,23,0.22431366100581654,91.83764495985727,8236,8968
global,global_in_41_trigger,,23,5.795303038036472,0.9143621766280107,82,8968
global,global_in_73_trigger,,23,5.2543387174819,1.4830508474576272,133,8968
global,global_in_51_trigger,,23,2.373428482439346,17.74085637823372,1591,8968
global,global_in_74_trigger,,23,0.4430563974457591,85.39250669045495,7658,8968
73,73_trigger,,24,8.428155631916955,0.07805530776092774,7,8968
global,combine,,24,0.2394521868090668,91.33586083853702,8191,8968
global,global_in_41_trigger,,24,5.836007694172923,0.8363068688670829,75,8968
global,global_in_73_trigger,,24,5.299986726572001,1.4384478144513828,129,8968
global,global_in_51_trigger,,24,2.4636930458041624,16.257805530776093,1458,8968
global,global_in_74_trigger,,24,0.4684313434133776,84.42239072256913,7571,8968
51,51_trigger,,25,2.4227246134330076,26.416146297948263,2369,8968
global,combine,,25,0.26249457349424166,90.6222123104371,8127,8968
global,global_in_41_trigger,,25,5.921962460697388,0.7917038358608386,71,8968
global,global_in_73_trigger,,25,5.387960274447084,1.2934879571810882,116,8968
global,global_in_51_trigger,,25,2.5792693526057873,14.797056199821586,1327,8968
global,global_in_74_trigger,,25,0.5064010804620415,83.47457627118644,7486,8968
74,74_trigger,,26,0.4377442410848802,86.11730597680642,7723,8968
global,combine,,26,0.2815430709572109,90.09812667261374,8080,8968
global,global_in_41_trigger,,26,5.916682139132089,0.7805530776092774,70,8968
global,global_in_73_trigger,,26,5.3835387812673146,1.2934879571810882,116,8968
global,global_in_51_trigger,,26,2.6160197528104074,14.585191793041927,1308,8968
global,global_in_74_trigger,,26,0.535626319026862,82.51561106155219,7400,8968
73,73_trigger,,27,8.161491914692997,0.08920606601248886,8,8968
global,combine,,27,0.3166869029097,88.94959857270295,7977,8968
global,global_in_41_trigger,,27,6.027975463526893,0.7024977698483497,63,8968
global,global_in_73_trigger,,27,5.502031146788789,1.1708296164139163,105,8968
global,global_in_51_trigger,,27,2.7653040990140374,13.235950044603035,1187,8968
global,global_in_74_trigger,,27,0.5910753176533463,80.72033898305084,7239,8968
global,combine,,28,0.33629650850576764,88.47011596788582,7934,8968
global,global_in_41_trigger,,28,6.048560245456066,0.735950044603033,66,8968
global,global_in_73_trigger,,28,5.521415248074561,1.1373773416592328,102,8968
global,global_in_51_trigger,,28,2.806278278740467,12.934879571810884,1160,8968
global,global_in_74_trigger,,28,0.6153784628349367,80.19625334522748,7192,8968
global,combine,,29,0.3714687764175171,87.31043710972347,7830,8968
global,global_in_41_trigger,,29,6.1035487896411365,0.7024977698483497,63,8968
global,global_in_73_trigger,,29,5.581496982676551,1.0816235504014273,97,8968
global,global_in_51_trigger,,29,2.9084704613494194,12.08742194469224,1084,8968
global,global_in_74_trigger,,29,0.6665745807627181,78.80240856378234,7067,8968
global,combine,,30,0.39903325485156965,86.36262265834077,7745,8968
global,global_in_41_trigger,,30,6.176899819369831,0.6690454950936664,60,8968
global,global_in_73_trigger,,30,5.652311591353404,1.0147190008920606,91,8968
global,global_in_51_trigger,,30,2.9869390565513183,11.730597680642283,1052,8968
global,global_in_74_trigger,,30,0.7063058371207844,77.84344335414808,6981,8968
73,73_trigger,,31,8.994448834503473,0.07805530776092774,7,8968
global,combine,,31,0.42457466690163864,85.34790365744871,7654,8968
global,global_in_41_trigger,,31,6.3010708964583495,0.6132917038358608,55,8968
global,global_in_73_trigger,,31,5.781473177230113,0.8920606601248885,80,8968
global,global_in_51_trigger,,31,3.1388048028222797,10.827386262265835,971,8968
global,global_in_74_trigger,,31,0.75198882371586,76.28233719892953,6841,8968
41,41_trigger,,32,5.5634178698435095,3.2783229259589652,294,8968
global,combine,,32,0.4650654275963925,84.26628010704728,7557,8968
global,global_in_41_trigger,,32,6.3980410803013035,0.5575379125780553,50,8968
global,global_in_73_trigger,,32,5.881776188230217,0.8140053523639607,73,8968
global,global_in_51_trigger,,32,3.271618051682063,9.868421052631579,885,8968
global,global_in_74_trigger,,32,0.8081349455331927,75.07805530776093,6733,8968
global,combine,,33,0.48516738545033256,83.7421944692239,7510,8968
global,global_in_41_trigger,,33,6.422391208764382,0.535236396074933,48,8968
global,global_in_73_trigger,,33,5.907645392269029,0.7805530776092774,70,8968
global,global_in_51_trigger,,33,3.3221283195063434,9.623104371097234,863,8968
global,global_in_74_trigger,,33,0.8374479104109261,74.1971454058876,6654,8968
41,41_trigger,,34,5.868197322848862,2.4754683318465656,222,8968
global,combine,,34,0.5135189017262659,83.09545049063335,7452,8968
global,global_in_41_trigger,,34,6.444433746116699,0.5575379125780553,50,8968
global,global_in_73_trigger,,34,5.928295960711327,0.7694023193577163,69,8968
global,global_in_51_trigger,,34,3.384331202953655,9.199375557537913,825,8968
global,global_in_74_trigger,,34,0.8750577502012465,73.41659232827831,6584,8968
global,combine,,35,0.5407024839964432,82.49330954504906,7398,8968
global,global_in_41_trigger,,35,6.4964680671691895,0.524085637823372,47,8968
global,global_in_73_trigger,,35,5.9807687311912625,0.7471008028545941,67,8968
global,global_in_51_trigger,,35,3.452202011707316,8.942908117752008,802,8968
global,global_in_74_trigger,,35,0.9137487318981555,72.53568242640499,6505,8968
global,combine,,36,0.5870098068605674,81.66815343443355,7324,8968
global,global_in_41_trigger,,36,6.56233103460334,0.45718108831400533,41,8968
global,global_in_73_trigger,,36,6.050771963373026,0.6578947368421052,59,8968
global,global_in_51_trigger,,36,3.547228254450952,8.407671721677074,754,8968
global,global_in_74_trigger,,36,0.9705808672066994,71.6770740410348,6428,8968
global,combine,,37,0.6036974156306962,81.0771632471008,7271,8968
global,global_in_41_trigger,,37,6.575512870308759,0.5129348795718109,46,8968
global,global_in_73_trigger,,37,6.065177617170893,0.7024977698483497,63,8968
global,global_in_51_trigger,,37,3.59662292090832,8.117752007136485,728,8968
global,global_in_74_trigger,,37,0.9987574530753783,70.80731489741302,6350,8968
global,combine,,38,0.6516933686413157,79.92863514719001,7168,8968
global,global_in_41_trigger,,38,6.674347857935529,0.45718108831400533,41,8968
global,global_in_73_trigger,,38,6.165836006270042,0.6578947368421052,59,8968
global,global_in_51_trigger,,38,3.7234788353585646,7.66057091882248,687,8968
global,global_in_74_trigger,,38,1.0649067428258783,69.36886708296164,6221,8968
global,combine,,39,0.665042213278089,79.17038358608386,7100,8968
global,global_in_41_trigger,,39,6.669698201365815,0.47948260481712757,43,8968
global,global_in_73_trigger,,39,6.163974531413613,0.6913470115967886,62,8968
global,global_in_51_trigger,,39,3.744246324399664,7.537912578055307,676,8968
global,global_in_74_trigger,,39,1.0867296671037903,68.39875111507583,6134,8968
global,combine,,40,0.6827124942635767,78.42328278322927,7033,8968
global,global_in_41_trigger,,40,6.709656469105186,0.47948260481712757,43,8968
global,global_in_73_trigger,,40,6.2055413861236435,0.7247992863514718,65,8968
global,global_in_51_trigger,,40,3.7964811397385745,7.236842105263158,649,8968
global,global_in_74_trigger,,40,1.1156529968705802,67.72970561998216,6074,8968
74,74_trigger,,41,0.7994640842279508,76.73951828724354,6882,8968
global,combine,,41,0.7003837393714741,78.07760927743087,7002,8968
global,global_in_41_trigger,,41,6.790129053709658,0.423728813559322,38,8968
global,global_in_73_trigger,,41,6.283796921252779,0.7024977698483497,63,8968
global,global_in_51_trigger,,41,3.8707501892528824,6.94692239072257,623,8968
global,global_in_74_trigger,,41,1.1404041283690005,67.39518287243533,6044,8968
global,combine,,42,0.7019599865420816,77.96610169491525,6992,8968
global,global_in_41_trigger,,42,6.815703581742789,0.44603033006244425,40,8968
global,global_in_73_trigger,,42,6.3071692881043955,0.6913470115967886,62,8968
global,global_in_51_trigger,,42,3.9021333012593633,6.846565566458519,614,8968
global,global_in_74_trigger,,42,1.1484254006293073,66.96030330062445,6005,8968
