local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
41,32,32,1,0.0020742476917803288,96.86468646864687,587,606
58,33,33,1,0.0033527363557368517,95.28985507246377,263,276
86,33,33,1,0.0015278680948540568,96.39999999999999,241,250
89,33,33,1,0.0011267459485679865,98.3739837398374,484,492
17,33,33,1,0.0017404452664777637,97.25806451612902,603,620
80,33,33,1,0.0011346156243234873,98.14385150812065,423,431
63,33,33,1,0.002595350844785571,95.83802024746907,852,889
26,33,33,1,0.0019952936563640833,96.028880866426,532,554
90,33,33,1,0.0028893332928419113,95.31478770131771,651,683
93,33,33,1,0.0006145542138256133,98.87640449438202,616,623
79,33,33,1,0.0024173003621399403,95.6043956043956,174,182
36,34,34,1,0.0013523558154702187,97.41293532338308,979,1005
67,34,34,1,0.0016603710828348994,96.8937875751503,967,998
41,34,34,1,0.002063182182610035,95.54455445544554,579,606
87,34,34,1,0.0014888305449858308,96.80851063829788,455,470
65,34,34,1,0.0017386687686666846,95.68733153638814,355,371
30,34,34,1,0.0021755497436970472,95.75,383,400
98,34,34,1,0.001703296904452145,96.57701711491443,790,818
25,34,34,1,0.001978742890059948,96.44513137557959,624,647
54,34,34,1,0.0021202850621193647,95.18304431599229,494,519
52,34,34,1,0.0013661814155057073,97.62845849802372,247,253
46,35,35,1,0.0036037026438862085,96.61971830985917,686,710
6,35,35,1,0.0019510212587192655,96.42276422764228,593,615
35,35,35,1,0.0009131021797657013,97.99599198396794,489,499
17,35,35,1,0.0018157177837565541,97.41935483870968,604,620
20,35,35,1,0.001240803161635995,97.43589743589743,418,429
77,35,35,1,0.00237143412232399,95.92529711375212,565,589
44,35,35,1,0.002028570044785738,95.93810444874275,496,517
8,35,35,1,0.0018927414203062654,96.2085308056872,609,633
78,35,35,1,0.001277657807804644,97.6897689768977,296,303
3,35,35,1,0.0016835251590237021,97.29144095341279,898,923
39,36,36,1,0.001050118007697165,98.44357976653697,253,257
14,36,36,1,0.002358135301619768,96.27659574468085,362,376
32,36,36,1,0.002516047563403845,95.49641760491299,933,977
4,36,36,1,0.0017437648493796587,96.04863221884499,632,658
30,36,36,1,0.0016589959850534797,96.25,385,400
65,36,36,1,0.0013794396072626114,96.7654986522911,359,371
23,36,36,1,0.0009746202267706394,98.29351535836177,288,293
3,36,36,1,0.0019824751652777195,96.42470205850488,890,923
98,36,36,1,0.0016478926409035921,96.08801955990221,786,818
88,36,36,1,0.001911236671730876,96.79245283018868,513,530
71,37,37,1,0.0011494203936308622,97.76011560693641,1353,1384
2,37,37,1,0.002137081930413842,96.71532846715328,530,548
43,37,37,1,0.001264155376702547,97.54901960784314,398,408
25,37,37,1,0.0018948030192404985,96.59969088098919,625,647
17,37,37,1,0.0017167450860142708,96.93548387096774,601,620
37,37,37,1,0.0013321901205927134,96.97674418604652,834,860
46,37,37,1,0.0019138205097988248,96.90140845070422,688,710
56,37,37,1,0.001669992576353252,96.81818181818181,852,880
30,37,37,1,0.0021099457517266273,96.5,386,400
0,37,37,1,0.001961412839591503,96.55172413793103,420,435
33,38,38,1,0.0016966820694506168,96.95024077046548,604,623
53,38,38,1,0.0013534686295315623,97.15832205683355,718,739
17,38,38,1,0.0017879970837384462,96.93548387096774,601,620
65,38,38,1,0.0013039936311542988,96.7654986522911,359,371
6,38,38,1,0.0021393615752458572,96.09756097560975,591,615
24,38,38,1,0.001729809446260333,96.04221635883906,364,379
86,38,38,1,0.0015193030703812838,96.8,242,250
35,38,38,1,0.001147021190263331,97.1943887775551,485,499
84,38,38,1,0.0015187438111752272,97.35152487961477,1213,1246
85,38,38,1,0.0010855926666408777,97.6798143851508,421,431
60,39,39,1,0.0033637345768511295,96.44970414201184,326,338
94,39,39,1,0.002531337086111307,94.66666666666667,142,150
30,39,39,1,0.0017088442109525204,97.0,388,400
76,39,39,1,0.002268253592774272,97.43589743589743,76,78
42,39,39,1,0.0016001117182895541,97.03389830508475,229,236
25,39,39,1,0.0027961789164692163,96.13601236476043,622,647
16,39,39,1,0.001837220974266529,96.72131147540983,885,915
95,39,39,1,0.0007119524525478482,98.67109634551495,594,602
52,39,39,1,0.001070055877789855,98.02371541501977,248,253
59,39,39,1,0.0018400864209979773,96.97368421052632,737,760
52,40,40,1,0.0011308752000331879,98.41897233201581,249,253
81,40,40,1,0.0012166328961029649,97.31051344743277,1194,1227
77,40,40,1,0.0019929464906454086,95.92529711375212,565,589
21,40,40,1,0.0020579849369823933,96.15384615384616,300,312
10,40,40,1,0.0015113435219973326,97.42152466367713,869,892
8,40,40,1,0.0017902411054819822,96.99842022116904,614,633
40,40,40,1,0.00109784584492445,97.92746113989638,756,772
54,40,40,1,0.002121951663866639,95.95375722543352,498,519
46,40,40,1,0.002888064831495285,95.2112676056338,676,710
30,40,40,1,0.0018249995773658156,96.25,385,400
78,41,41,1,0.0014686522772535682,97.02970297029702,294,303
9,41,41,1,0.0017482965486124158,96.78899082568807,422,436
74,41,41,1,0.000986237428151071,98.38420107719928,548,557
89,41,41,1,0.0014694625278934836,97.96747967479675,482,492
4,41,41,1,0.0013548838905990124,97.72036474164135,643,658
11,41,41,1,0.0017952261259779334,96.58914728682171,623,645
24,41,41,1,0.00171492132358253,96.56992084432717,366,379
43,41,41,1,0.0013472888385877013,97.30392156862744,397,408
23,41,41,1,0.0010320123983547091,98.29351535836177,288,293
25,41,41,1,0.002230503596365452,96.13601236476043,622,647
97,42,42,1,0.0012390234041959047,98.15195071868584,478,487
91,42,42,1,0.0009427803452126682,98.828125,253,256
57,42,42,1,0.0020242962054908276,95.6268221574344,328,343
72,42,42,1,0.0011373526649549603,98.22161422708618,718,731
15,42,42,1,0.0013131960295140743,97.75561097256858,392,401
94,42,42,1,0.002271050587296486,95.33333333333334,143,150
95,42,42,1,0.0006061114836484194,98.67109634551495,594,602
90,42,42,1,0.001960636815056205,97.07174231332357,663,683
69,42,42,1,0.00196318281814456,96.09375,246,256
20,42,42,1,0.0014869000297039747,96.5034965034965,414,429
